ISBN;NAME;DESCRIPTION;AUTHOR;PUBLICATIONYEAR;IMAGEURLM;IMAGEURLL;PRICE;BOOKSAVAILABLE;RATING
0445402040;The Hunted;The Hunted;Elmore Leonard;1986;http://images.amazon.com/images/P/0445402040.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0445402040.01.LZZZZZZZ.jpg;298.2737368662692;3;1.0
0618119760;The Saints of Big Harbour: A Novel;The Saints of Big Harbour: A Novel;Lynn Coady;2002;http://images.amazon.com/images/P/0618119760.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0618119760.01.LZZZZZZZ.jpg;166.55104369628958;9;4.0
0871138646;Old Flames;Old Flames;John Lawton;2003;http://images.amazon.com/images/P/0871138646.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0871138646.01.LZZZZZZZ.jpg;74.88276598968486;9;4.25
0026329859;From the Earth: Chinese Vegetarian Cooking;From the Earth: Chinese Vegetarian Cooking;Eileen Yin-Fei Lo;1995;http://images.amazon.com/images/P/0026329859.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0026329859.01.LZZZZZZZ.jpg;153.13479387780055;3;10.0
0060621257;Living in the Presence: Disciplines for the Spiritual Heart;Living in the Presence: Disciplines for the Spiritual Heart;Tilden H. Edwards;1988;http://images.amazon.com/images/P/0060621257.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060621257.01.LZZZZZZZ.jpg;266.17417459748805;5;0.0
0060915544;The Bean Trees;The Bean Trees;Barbara Kingsolver;1989;http://images.amazon.com/images/P/0060915544.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060915544.01.LZZZZZZZ.jpg;321.0345418823604;3;4.086065573770492
0060917016;Homeland and Other Stories;Homeland and Other Stories;Barbara Kingsolver;1990;http://images.amazon.com/images/P/0060917016.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060917016.01.LZZZZZZZ.jpg;102.92339349604485;0;3.6341463414634148
0060925000;A Suitable Boy : Novel, A;A Suitable Boy : Novel, A;Vikram Seth;1994;http://images.amazon.com/images/P/0060925000.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060925000.01.LZZZZZZZ.jpg;335.5010827305415;0;2.56
0060932759;Daughter of Fortune;Daughter of Fortune;Isabel Allende;2000;http://images.amazon.com/images/P/0060932759.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060932759.01.LZZZZZZZ.jpg;420.0159699996509;9;3.4732142857142856
0061000280;The Fly on the Wall;The Fly on the Wall;Tony Hillerman;1990;http://images.amazon.com/images/P/0061000280.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061000280.01.LZZZZZZZ.jpg;294.9237407617692;4;2.024390243902439
0192815318;Cranford (The World's Classics);Cranford (The World's Classics);Elizabeth Gaskell;1982;http://images.amazon.com/images/P/0192815318.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0192815318.01.LZZZZZZZ.jpg;120.17030692540948;4;0.0
0312195516;The Red Tent (Bestselling Backlist);The Red Tent (Bestselling Backlist);Anita Diamant;1998;http://images.amazon.com/images/P/0312195516.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312195516.01.LZZZZZZZ.jpg;19.751312911174324;0;4.334716459197787
0380792664;The Right Hand of Amon;The Right Hand of Amon;Lauren Haney;1997;http://images.amazon.com/images/P/0380792664.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380792664.01.LZZZZZZZ.jpg;54.457215378113155;0;2.5833333333333335
0393048977;Last Blue: Poems;Last Blue: Poems;Gerald Stern;2000;http://images.amazon.com/images/P/0393048977.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0393048977.01.MZZZZZZZ.jpg;457.7527342451065;2;5.0
0399137807;The Cat Who Wasn't There;The Cat Who Wasn't There;Lilian Jackson Braun;1992;http://images.amazon.com/images/P/0399137807.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399137807.01.LZZZZZZZ.jpg;221.6033876713056;8;2.3157894736842106
039914739X;Isle of Dogs;Isle of Dogs;Patricia Daniels Cornwell;2001;http://images.amazon.com/images/P/039914739X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/039914739X.01.LZZZZZZZ.jpg;93.98534633272621;9;2.361111111111111
0451203046;Light a Penny Candle;Light a Penny Candle;Maeve Binchy;2001;http://images.amazon.com/images/P/0451203046.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451203046.01.LZZZZZZZ.jpg;94.29125971666735;9;2.689655172413793
0451410556;The Blue Last: A Richard Jury Mystery (Richard Jury Mysteries (Paperback));The Blue Last: A Richard Jury Mystery (Richard Jury Mysteries (Paperback));Martha Grimes;2002;http://images.amazon.com/images/P/0451410556.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451410556.01.LZZZZZZZ.jpg;386.9877351878273;8;2.78
0451523318;Turn of the Screw and Short N;Turn of the Screw and Short N;Henry James;1978;http://images.amazon.com/images/P/0451523318.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451523318.01.LZZZZZZZ.jpg;129.90312801080034;4;5.0
0486281965;The Country of the Pointed Firs (Dover Thrift Editions);The Country of the Pointed Firs (Dover Thrift Editions);Sarah Orne Jewett;1994;http://images.amazon.com/images/P/0486281965.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0486281965.01.LZZZZZZZ.jpg;431.3948925742306;1;4.636363636363637
0486292940;Early Poems (Dover Thrift Editions);Early Poems (Dover Thrift Editions);William Carlos Williams;1997;http://images.amazon.com/images/P/0486292940.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0486292940.01.LZZZZZZZ.jpg;173.49793468169517;7;2.5
051762639X;Barchester Towers (Oxford Pocket Classics);Barchester Towers (Oxford Pocket Classics);Anthony Trollope;1986;http://images.amazon.com/images/P/051762639X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/051762639X.01.LZZZZZZZ.jpg;57.84120354835592;9;0.0
0684824442;REEF;REEF;Edith Wharton;1996;http://images.amazon.com/images/P/0684824442.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684824442.01.LZZZZZZZ.jpg;333.1210745921619;9;3.6
0743458303;Wednesday the Rabbi Got Wet;Wednesday the Rabbi Got Wet;Harry Kemelman;2003;http://images.amazon.com/images/P/0743458303.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743458303.01.LZZZZZZZ.jpg;334.3567326958833;4;0.0
081296666X;Things My Girlfriend and I Have Argued About: A Novel;Things My Girlfriend and I Have Argued About: A Novel;Mil Millington;2003;http://images.amazon.com/images/P/081296666X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/081296666X.01.LZZZZZZZ.jpg;48.8413968119813;3;2.1538461538461537
0819215635;Listening Hearts: Discerning Call in Community;Listening Hearts: Discerning Call in Community;Suzanne G. Farnham;1991;http://images.amazon.com/images/P/0819215635.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0819215635.01.LZZZZZZZ.jpg;212.33838979965364;7;0.0
0880011025;Unattainable Earth;Unattainable Earth;Czeslaw Milosz;1987;http://images.amazon.com/images/P/0880011025.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0880011025.01.LZZZZZZZ.jpg;201.87198431045732;7;0.0
1561011525;The Practice of Prayer (New Church's Teaching Series, Vol 4);The Practice of Prayer (New Church's Teaching Series, Vol 4);Margaret Guenther;1998;http://images.amazon.com/images/P/1561011525.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1561011525.01.LZZZZZZZ.jpg;308.2223487202961;5;0.0
1877727083;Vertical Poetry: Recent Poems;Vertical Poetry: Recent Poems;Roberto Juarroz;1992;http://images.amazon.com/images/P/1877727083.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1877727083.01.LZZZZZZZ.jpg;392.60038223644005;7;8.0
0486206173;Rubinstein's Chess Masterpieces;Rubinstein's Chess Masterpieces;Akiba Rubinstein;1941;http://images.amazon.com/images/P/0486206173.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0486206173.01.LZZZZZZZ.jpg;34.73326671167732;4;7.0
0312278586;The Nanny Diaries: A Novel;The Nanny Diaries: A Novel;Emma McLaughlin;2002;http://images.amazon.com/images/P/0312278586.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312278586.01.LZZZZZZZ.jpg;292.561004938854;0;3.5970464135021096
8845229041;Biblioteca Universale Rizzoli: Sulla Sponda Del Fiume Piedra;Biblioteca Universale Rizzoli: Sulla Sponda Del Fiume Piedra;P Coelho;0;http://images.amazon.com/images/P/8845229041.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8845229041.01.LZZZZZZZ.jpg;409.7581699785922;9;3.111111111111111
887641486X;I Giorni Dell'abbandono;I Giorni Dell'abbandono;Elena Ferrante;2002;http://images.amazon.com/images/P/887641486X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/887641486X.01.LZZZZZZZ.jpg;154.4154647016474;7;3.0
0140370900;The Gizmo;The Gizmo;Paul Jennings;1995;http://images.amazon.com/images/P/0140370900.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140370900.01.LZZZZZZZ.jpg;247.55399538885126;5;3.25
0674511255;The Last Best Hope of Earth: Abraham Lincoln and the Promise of America;The Last Best Hope of Earth: Abraham Lincoln and the Promise of America;Mark E., Jr. Neely;1993;http://images.amazon.com/images/P/0674511255.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0674511255.01.LZZZZZZZ.jpg;199.11414384571856;3;5.333333333333333
0030096189;Organic Chemistry (Saunders Golden Sunburst Series);Organic Chemistry (Saunders Golden Sunburst Series);Stephen J. Weininger;1994;http://images.amazon.com/images/P/0030096189.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0030096189.01.LZZZZZZZ.jpg;354.3015022162443;7;10.0
0312965745;Secrets of St. John's Wort: A Lynn Sonberg Book;Secrets of St. John's Wort: A Lynn Sonberg Book;Larry Katzenstein;1998;http://images.amazon.com/images/P/0312965745.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312965745.01.LZZZZZZZ.jpg;34.60846479891438;7;2.5
0345374657;Diet for a Poisoned Planet: How to Choose Safe Foods for You and Your Family;Diet for a Poisoned Planet: How to Choose Safe Foods for You and Your Family;David Steinman;1992;http://images.amazon.com/images/P/0345374657.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345374657.01.LZZZZZZZ.jpg;349.0207229892695;2;4.5
0395710901;Punished by Rewards: The Trouble With Gold Stars, Incentive Plans, A'S, Praise, and Other Bribes;Punished by Rewards: The Trouble With Gold Stars, Incentive Plans, A'S, Praise, and Other Bribes;Alfie Kohn;1995;http://images.amazon.com/images/P/0395710901.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0395710901.01.LZZZZZZZ.jpg;114.65091693365642;2;4.666666666666667
080521061X;Montessori Today: A Comprehensive Approach to Education from Birth to Adulthood;Montessori Today: A Comprehensive Approach to Education from Birth to Adulthood;Paula Polk Lillard;1996;http://images.amazon.com/images/P/080521061X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/080521061X.01.LZZZZZZZ.jpg;210.72278963203595;8;6.0
0823032612;Oil Painting Techniques (Artist's Painting Library);Oil Painting Techniques (Artist's Painting Library);David Lewis;1983;http://images.amazon.com/images/P/0823032612.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0823032612.01.LZZZZZZZ.jpg;473.42934178984586;3;0.0
0679310002;Going down swinging;Going down swinging;Billie Livingston;1999;http://images.amazon.com/images/P/0679310002.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679310002.01.LZZZZZZZ.jpg;75.92359533869846;0;5.0
0312288115;Confessions of a Sociopathic Social Climber : The Katya Livingston Chronicles (Katya Livingston Chronicles (Hardcover));Confessions of a Sociopathic Social Climber : The Katya Livingston Chronicles (Katya Livingston Chronicles (Hardcover));Adele Lang;2002;http://images.amazon.com/images/P/0312288115.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312288115.01.LZZZZZZZ.jpg;291.2521649735927;0;1.5909090909090908
0316171107;Like a Hole in the Head;Like a Hole in the Head;Jen Banbury;1998;http://images.amazon.com/images/P/0316171107.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316171107.01.MZZZZZZZ.jpg;265.41270151971526;9;0.2857142857142857
0380710218;Postmortem;Postmortem;Patricia Daniels Cornwell;1993;http://images.amazon.com/images/P/0380710218.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380710218.01.LZZZZZZZ.jpg;258.7650254077027;8;3.2916666666666665
0515118656;The Cove;The Cove;Catherine Coulter;1996;http://images.amazon.com/images/P/0515118656.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0515118656.01.LZZZZZZZ.jpg;483.5287356883757;6;2.0842105263157893
0553289063;An Inconvenient Woman;An Inconvenient Woman;Dominick Dunne;1991;http://images.amazon.com/images/P/0553289063.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553289063.01.LZZZZZZZ.jpg;123.70201886176069;2;2.0625
0671000306;Shock Wave (Dirk Pitt Adventures (Paperback));Shock Wave (Dirk Pitt Adventures (Paperback));Clive Cussler;1996;http://images.amazon.com/images/P/0671000306.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671000306.01.LZZZZZZZ.jpg;347.66038584962564;0;2.1323529411764706
0671673688;While My Pretty One Sleeps;While My Pretty One Sleeps;Mary Higgins Clark;1990;http://images.amazon.com/images/P/0671673688.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671673688.01.LZZZZZZZ.jpg;389.50284826064166;9;1.5298507462686568
1561672033;Antipodes 10;Antipodes 10;John Pascal;1995;http://images.amazon.com/images/P/1561672033.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1561672033.01.LZZZZZZZ.jpg;236.96373449760046;3;8.0
0425178242;Kick Ass: Selected Columns of Carl Hiaasen;Kick Ass: Selected Columns of Carl Hiaasen;Carl Hiaasen;2001;http://images.amazon.com/images/P/0425178242.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425178242.01.LZZZZZZZ.jpg;110.10227015951767;3;2.6666666666666665
0618173870;Everything Is Illuminated: A Novel;Everything Is Illuminated: A Novel;Jonathan Safran Foer;2002;http://images.amazon.com/images/P/0618173870.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0618173870.01.LZZZZZZZ.jpg;392.6971982596856;9;3.176470588235294
0156027321;Life of Pi;Life of Pi;Yann Martel;2003;http://images.amazon.com/images/P/0156027321.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0156027321.01.LZZZZZZZ.jpg;122.36993955340097;8;3.9285714285714284
0375403582;Rules of the Wild;Rules of the Wild;Francesca Marciano;1998;http://images.amazon.com/images/P/0375403582.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375403582.01.LZZZZZZZ.jpg;88.83260028571493;0;4.4
